"season","season_week","week_start_date","denv1_cases","denv2_cases","denv3_cases","denv4_cases","other_positive_cases","additional_cases","total_cases","TAVG","Bt"
"2008/2009",23,2008-09-30,3,1,3,0,12,1,20,28.1714285714286,1.37006946483868
"2008/2009",24,2008-10-07,9,2,1,0,16,0,28,27.2142857142857,1.22725874399029
"2008/2009",25,2008-10-14,17,2,2,0,24,0,45,27.0142857142857,1.19655995747822
"2008/2009",26,2008-10-21,9,5,2,0,12,0,28,27.6428571428571,1.2922112446742
"2008/2009",27,2008-10-28,9,1,4,1,19,0,34,27.6142857142857,1.28792418982195
"2008/2009",28,2008-11-04,11,2,4,0,24,0,41,27.3857142857143,1.25339426274098
"2008/2009",29,2008-11-11,19,1,1,0,13,2,36,26.8142857142857,1.1656878039301
"2008/2009",30,2008-11-18,19,5,2,0,12,0,38,26.4857142857143,1.11472521390187
"2008/2009",31,2008-11-25,26,1,2,0,19,0,48,25.2285714285714,0.92030704521206
"2008/2009",32,2008-12-02,13,1,1,1,11,0,27,25.5571428571429,0.970697645167061
"2008/2009",33,2008-12-09,14,1,1,0,6,1,23,26.2714285714286,1.08141150595131
"2008/2009",34,2008-12-16,13,3,2,0,10,0,28,25.0714285714286,0.896398885908985
"2008/2009",35,2008-12-23,20,3,0,0,19,0,42,25.4,0.946536735284571
"2008/2009",36,2009-01-01,15,0,2,0,13,0,30,25.4571428571429,0.955310565285697
"2008/2009",37,2009-01-08,10,0,0,0,8,0,18,25.7285714285714,0.997160840523668
"2008/2009",38,2009-01-15,25,1,0,0,12,0,38,26.4285714285714,1.10584416579844
"2008/2009",39,2009-01-22,16,1,1,0,10,0,28,25.6142857142857,0.979507548146685
"2008/2009",40,2009-01-29,21,1,1,0,13,0,36,25.7857142857143,1.00600241584611
"2008/2009",41,2009-02-05,27,2,0,0,15,0,44,25.0714285714286,0.896398885908985
"2008/2009",42,2009-02-12,27,1,0,0,13,0,41,24.9142857142857,0.872637749054869
"2008/2009",43,2009-02-19,21,1,0,1,12,0,35,25.5,0.961900094132657
"2008/2009",44,2009-02-26,13,0,0,0,15,0,28,26.1285714285714,1.05920186145615
"2008/2009",45,2009-03-05,16,1,0,0,11,0,28,25.1,0.90073536858587
"2008/2009",46,2009-03-12,12,0,0,0,10,0,22,24.8571428571429,0.864036940635057
"2008/2009",47,2009-03-19,14,0,0,0,12,0,26,25.2571428571429,0.924668486075225
"2008/2009",48,2009-03-26,11,0,0,0,13,0,24,25.2571428571429,0.924668486075225
"2008/2009",49,2009-04-02,4,0,0,1,4,0,9,25.9857142857143,1.03701045205206
"2008/2009",50,2009-04-09,13,0,0,1,7,0,21,26.4857142857143,1.11472521390187
"2008/2009",51,2009-04-16,7,0,0,0,3,0,10,27.2285714285714,1.22944350576311
"2008/2009",52,2009-04-23,11,0,0,1,3,0,15,26.3,1.08585423092459
"2009/2010",1,2009-04-30,9,0,0,0,4,0,13,26.2142857142857,1.07252646778361
"2009/2010",2,2009-05-07,8,0,0,0,3,0,11,26.4285714285714,1.10584416579844
"2009/2010",3,2009-05-14,7,0,0,0,3,0,10,26.8142857142857,1.1656878039301
"2009/2010",4,2009-05-21,4,0,0,0,2,0,6,27.5714285714286,1.28148077158983
"2009/2010",5,2009-05-28,8,1,0,1,1,0,11,27.6428571428571,1.2922112446742
"2009/2010",6,2009-06-04,7,0,0,0,6,0,13,28.2428571428571,1.38034532354334
"2009/2010",7,2009-06-11,6,0,0,1,4,0,11,28,1.34514971259517
"2009/2010",8,2009-06-18,11,2,0,0,8,0,21,29.1142857142857,1.49936556469721
"2009/2010",9,2009-06-25,13,1,0,1,3,0,18,29.6857142857143,1.56919878166543
"2009/2010",10,2009-07-02,9,0,0,0,11,0,20,29.0428571428571,1.49012272530501
"2009/2010",11,2009-07-09,8,1,1,1,6,0,17,29.4714285714286,1.54392030546622
"2009/2010",12,2009-07-16,9,1,0,5,5,0,20,29.1142857142857,1.49936556469721
"2009/2010",13,2009-07-23,12,0,0,4,2,0,18,29.5714285714286,1.55586126693967
"2009/2010",14,2009-07-30,12,0,0,1,4,0,17,28.9714285714286,1.48077723725072
"2009/2010",15,2009-08-06,15,0,0,5,4,0,24,28.9428571428571,1.47701105011273
"2009/2010",16,2009-08-13,36,1,0,7,6,2,52,28.9857142857143,1.48265438581846
"2009/2010",17,2009-08-20,20,0,0,7,3,0,30,29.8285714285714,1.58538450518786
"2009/2010",18,2009-08-27,35,0,0,4,3,1,43,29.2571428571429,1.51752973511021
"2009/2010",19,2009-09-03,29,0,0,5,7,1,42,28.6571428571429,1.43852145516773
"2009/2010",20,2009-09-10,29,1,0,4,8,0,42,28.9428571428571,1.47701105011273
"2009/2010",21,2009-09-17,27,3,0,5,5,1,41,28.7285714285714,1.44827943256145
"2009/2010",22,2009-09-24,19,1,0,5,9,0,34,29.6285714285714,1.56257212622567
"2009/2010",23,2009-10-01,26,2,0,5,13,0,46,29.7571428571429,1.57736079049782
"2009/2010",24,2009-10-08,23,0,0,0,15,0,38,29.2,1.51031671302339
"2009/2010",25,2009-10-15,30,1,0,1,11,0,43,28.8571428571429,1.4656192715851
"2009/2010",26,2009-10-22,26,3,0,4,10,0,43,29.2571428571429,1.51752973511021
"2009/2010",27,2009-10-29,33,2,1,2,12,1,51,27.9571428571429,1.3388663631328
"2009/2010",28,2009-11-05,35,0,0,1,10,0,46,27.2285714285714,1.22944350576311
"2009/2010",29,2009-11-12,43,2,0,1,14,0,60,27.5428571428571,1.2771768462256
"2009/2010",30,2009-11-19,38,1,1,2,10,0,52,27.4857142857143,1.26854979159486
"2009/2010",31,2009-11-26,53,3,0,4,12,2,74,26.8285714285714,1.16789761913455
"2009/2010",32,2009-12-03,37,0,0,3,16,1,57,27.0428571428571,1.20095731545707
"2009/2010",33,2009-12-10,33,0,0,2,19,0,54,26.6,1.13247545473603
"2009/2010",34,2009-12-17,18,0,0,2,15,0,35,26.6857142857143,1.14577344868655
"2009/2010",35,2009-12-24,37,2,0,3,18,1,61,26.8142857142857,1.1656878039301
"2009/2010",36,2010-01-01,44,0,0,2,22,0,68,26.3428571428571,1.09251821138159
"2009/2010",37,2010-01-08,26,2,0,1,14,1,44,25.1142857142857,0.902905402347605
"2009/2010",38,2010-01-15,34,2,0,1,14,0,51,25.4571428571429,0.955310565285697
"2009/2010",39,2010-01-22,35,0,0,6,19,0,60,25.5285714285714,0.966297270524
"2009/2010",40,2010-01-29,26,3,0,4,32,0,65,25.3857142857143,0.944345547338659
"2009/2010",41,2010-02-05,24,1,0,2,20,0,47,26.2714285714286,1.08141150595131
"2009/2010",42,2010-02-12,40,2,0,1,28,0,71,27.1428571428571,1.21631805094962
"2009/2010",43,2010-02-19,40,1,0,9,25,0,75,26.7285714285714,1.15241639553096
"2009/2010",44,2010-02-26,27,2,0,7,25,0,61,27.9,1.33045732856074
"2009/2010",45,2010-03-05,25,0,0,3,25,0,53,24.1,0.7524566906621
"2009/2010",46,2010-03-12,25,1,0,0,14,0,40,27.8,1.31565960441829
"2009/2010",47,2010-03-19,54,1,0,4,13,1,73,27.8142857142857,1.31777972800826
"2009/2010",48,2010-03-26,26,2,0,3,20,0,51,27.8,1.31565960441829
"2009/2010",49,2010-04-02,40,3,0,3,21,1,68,25.7857142857143,1.00600241584611
"2009/2010",50,2010-04-09,15,0,0,2,14,0,31,26.6714285714286,1.14355817828659
"2009/2010",51,2010-04-16,24,0,1,3,10,0,38,26.9857142857143,1.19215906471492
"2009/2010",52,2010-04-23,27,1,0,2,18,0,48,28.5428571428571,1.42273305096547
"2010/2011",1,2010-04-30,27,0,0,5,15,0,47,27.2857142857143,1.23817064633773
"2010/2011",2,2010-05-07,41,2,0,8,10,1,62,27.3714285714286,1.25122346803163
"2010/2011",3,2010-05-14,36,0,0,8,20,0,64,27.8714285714286,1.32623982506846
"2010/2011",4,2010-05-21,40,0,0,6,19,0,65,28.6285714285714,1.43459426841429
"2010/2011",5,2010-05-28,56,0,0,5,19,0,80,28.4571428571429,1.4107565223495
"2010/2011",6,2010-06-04,58,1,0,3,33,0,95,29.0571428571429,1.49197961268366
"2010/2011",7,2010-06-11,101,2,1,10,38,0,152,28.3857142857143,1.40069182483274
"2010/2011",8,2010-06-18,81,3,0,11,42,0,137,26.8,1.1634773627189
"2010/2011",9,2010-06-25,74,1,0,12,42,0,129,28.3,1.3885176089276
"2010/2011",10,2010-07-02,92,2,0,22,60,0,176,28.8714285714286,1.46752745801459
"2010/2011",11,2010-07-09,131,0,0,27,66,0,224,29.3142857142857,1.52467049516825
"2010/2011",12,2010-07-16,144,2,0,29,71,0,246,26.7,1.14798825344653
"2010/2011",13,2010-07-23,110,2,0,15,57,5,189,28.2571428571429,1.38239249881791
"2010/2011",14,2010-07-30,123,3,0,16,96,5,243,29.2285714285714,1.51393214555672
"2010/2011",15,2010-08-06,128,2,0,27,91,0,248,28.9714285714286,1.48077723725072
"2010/2011",16,2010-08-13,151,0,0,32,94,0,277,29.0428571428571,1.49012272530501
"2010/2011",17,2010-08-20,115,2,0,36,77,1,231,29.0714285714286,1.49383236732501
"2010/2011",18,2010-08-27,106,0,0,23,88,0,217,29.0142857142857,1.48639665994264
"2010/2011",19,2010-09-03,127,1,0,22,84,3,237,28.7285714285714,1.44827943256145
"2010/2011",20,2010-09-10,131,0,0,20,78,0,229,28.3428571428571,1.39461759854826
"2010/2011",21,2010-09-17,112,0,0,22,59,1,194,28.4571428571429,1.4107565223495
"2010/2011",22,2010-09-24,93,0,0,22,53,0,168,28.0428571428571,1.35141230989459
"2010/2011",23,2010-10-01,67,2,0,7,42,2,120,27.9285714285714,1.33466623370459
"2010/2011",24,2010-10-08,51,0,0,11,50,1,113,28.1285714285714,1.36387280304298
"2010/2011",25,2010-10-15,47,1,0,10,41,0,99,28.2571428571429,1.38239249881791
"2010/2011",26,2010-10-22,52,3,0,16,29,0,100,27.7857142857143,1.31353748468296
"2010/2011",27,2010-10-29,57,1,0,10,37,0,105,27.8428571428571,1.32201389969462
"2010/2011",28,2010-11-05,29,3,0,10,21,0,63,26.9571428571429,1.18775478688271
"2010/2011",29,2010-11-12,20,0,0,8,16,0,44,26.1714285714286,1.06586355499315
"2010/2011",30,2010-11-19,23,0,0,8,5,0,36,26.1142857142857,1.05698164148813
"2010/2011",31,2010-11-26,16,0,0,7,5,0,28,25.4714285714286,0.95750622534912
"2010/2011",32,2010-12-03,21,1,0,4,13,0,39,24.8857142857143,0.868334601660188
"2010/2011",33,2010-12-10,12,0,0,9,4,0,25,25.6857142857143,0.990535940697226
"2010/2011",34,2010-12-17,22,0,0,8,2,0,32,24.9,0.870485495430572
"2010/2011",35,2010-12-24,16,0,0,3,4,0,23,24.5142857142857,0.812926290002357
"2010/2011",36,2011-01-01,5,0,0,4,4,0,13,24.2571428571429,0.775212960905019
"2010/2011",37,2011-01-08,6,0,0,4,3,0,13,25.4285714285714,0.95092186137057
"2010/2011",38,2011-01-15,15,0,0,3,5,0,23,25.6714285714286,0.988328913647678
"2010/2011",39,2011-01-22,3,0,0,2,2,0,7,25.0714285714286,0.896398885908985
"2010/2011",40,2011-01-29,4,0,0,1,2,0,7,25.2285714285714,0.92030704521206
"2010/2011",41,2011-02-05,13,0,0,0,1,0,14,25.9,1.02371080084562
"2010/2011",42,2011-02-12,9,0,0,3,4,0,16,25.7142857142857,0.994951918399627
"2010/2011",43,2011-02-19,9,0,0,2,1,0,12,24.6857142857143,0.838371375268308
"2010/2011",44,2011-02-26,2,0,0,2,3,0,7,24.9428571428571,0.876946288653626
"2010/2011",45,2011-03-05,2,0,0,6,2,0,10,25.2142857142857,0.918127934866515
"2010/2011",46,2011-03-12,2,0,0,1,2,0,5,25.2142857142857,0.918127934866515
"2010/2011",47,2011-03-19,0,0,0,1,3,0,4,24.8142857142857,0.857600940338855
"2010/2011",48,2011-03-26,4,0,0,2,1,0,7,26.9428571428571,1.18555142512556
"2010/2011",49,2011-04-02,4,0,0,1,0,2,7,26.4714285714286,1.11250524617283
"2010/2011",50,2011-04-09,3,0,0,0,1,0,4,25.8714285714286,1.01928084347825
"2010/2011",51,2011-04-16,2,0,0,0,2,1,5,26.1142857142857,1.05698164148813
"2010/2011",52,2011-04-23,1,0,0,2,2,0,5,26.5428571428571,1.12360267270232
"2011/2012",1,2011-04-30,0,0,0,1,2,0,3,25.8857142857143,1.02149560098727
"2011/2012",2,2011-05-07,2,0,0,0,2,0,4,26.5142857142857,1.11916445963393
"2011/2012",3,2011-05-14,1,0,0,1,1,0,3,26.0571428571429,1.04810290138686
"2011/2012",4,2011-05-21,3,0,0,3,1,0,7,26.8428571428571,1.17010679025994
"2011/2012",5,2011-05-28,2,0,0,1,0,0,3,27.4428571428571,1.26206334639663
"2011/2012",6,2011-06-04,2,0,0,1,1,0,4,27,1.19435994356799
"2011/2012",7,2011-06-11,5,0,0,0,2,0,7,27.9714285714286,1.34096308127949
"2011/2012",8,2011-06-18,9,0,0,0,0,0,9,28.6714285714286,1.44047995713249
"2011/2012",9,2011-06-25,9,0,0,9,5,0,23,28,1.34514971259517
"2011/2012",10,2011-07-02,7,0,0,1,5,0,13,27.4571428571429,1.26422699229208
"2011/2012",11,2011-07-09,13,0,0,11,5,1,30,27.7285714285714,1.30502947734744
"2011/2012",12,2011-07-16,15,0,0,9,8,0,32,28.2857142857143,1.38647866511436
"2011/2012",13,2011-07-23,12,0,0,3,15,0,30,28.1,1.35972910335148
"2011/2012",14,2011-07-30,24,0,0,8,8,0,40,27.9571428571429,1.3388663631328
"2011/2012",15,2011-08-06,14,0,0,9,11,0,34,28.7571428571429,1.45215809508847
"2011/2012",16,2011-08-13,28,0,0,12,8,0,48,28.5285714285714,1.42074482641994
"2011/2012",17,2011-08-20,30,0,0,8,16,0,54,27.3571428571429,1.24905130410533
"2011/2012",18,2011-08-27,32,0,0,13,12,1,58,28.3285714285714,1.39258709942432
"2011/2012",19,2011-09-03,27,0,0,15,15,2,59,28.5714285714286,1.42669986655911
"2011/2012",20,2011-09-10,37,0,0,17,17,0,71,28.2285714285714,1.3782954515598
"2011/2012",21,2011-09-17,33,0,0,16,11,0,60,27.1857142857143,1.22288578535052
"2011/2012",22,2011-09-24,35,0,0,13,13,1,62,28.1571428571429,1.36800646002977
"2011/2012",23,2011-10-01,27,0,0,9,9,1,46,28.3,1.3885176089276
"2011/2012",24,2011-10-08,31,0,0,7,15,0,53,27.9142857142857,1.33256286699054
"2011/2012",25,2011-10-15,34,0,0,12,16,0,62,27.3428571428571,1.2468777910189
"2011/2012",26,2011-10-22,23,0,0,7,8,1,39,27.7571428571429,1.30928734349934
"2011/2012",27,2011-10-29,30,0,0,8,12,0,50,26.9571428571429,1.1877547868827
"2011/2012",28,2011-11-05,13,0,0,9,7,0,29,27.3428571428571,1.2468777910189
"2011/2012",29,2011-11-12,12,0,0,8,4,0,24,27.0857142857143,1.20754639515967
"2011/2012",30,2011-11-19,16,0,0,4,9,0,29,26.9857142857143,1.19215906471492
"2011/2012",31,2011-11-26,11,0,0,1,5,0,17,26.0857142857143,1.05254181234821
"2011/2012",32,2011-12-03,11,0,0,4,11,0,26,25.8857142857143,1.02149560098727
"2011/2012",33,2011-12-10,15,0,0,3,1,0,19,25.6,0.977303962847404
"2011/2012",34,2011-12-17,10,0,0,2,6,1,19,25.3571428571429,0.939965988070042
"2011/2012",35,2011-12-24,14,0,0,3,2,0,19,25.7571428571429,1.00158047964899
"2011/2012",36,2012-01-01,19,0,0,1,5,0,25,25.2857142857143,0.92903413497699
"2011/2012",37,2012-01-08,11,0,0,4,6,0,21,25.5,0.961900094132657
"2011/2012",38,2012-01-15,7,0,0,2,8,0,17,24.9285714285714,0.874791350740936
"2011/2012",39,2012-01-22,6,0,0,1,4,0,11,24.9714285714286,0.881260125602954
"2011/2012",40,2012-01-29,9,0,0,2,3,1,15,24.9,0.870485495430572
"2011/2012",41,2012-02-05,5,0,0,2,3,0,10,25.4,0.946536735284571
"2011/2012",42,2012-02-12,4,0,0,1,3,2,10,25.1714285714286,0.911597197055485
"2011/2012",43,2012-02-19,7,0,0,0,2,0,9,25.6,0.977303962847404
"2011/2012",44,2012-02-26,6,0,0,4,7,0,17,25.8428571428571,1.01485271484437
"2011/2012",45,2012-03-04,10,0,0,1,6,1,18,25.8428571428571,1.01485271484437
"2011/2012",46,2012-03-11,10,0,0,0,8,0,18,26.0428571428571,1.04588382896304
"2011/2012",47,2012-03-18,8,0,0,3,1,0,12,25.7571428571429,1.00158047964899
"2011/2012",48,2012-03-25,5,0,0,2,3,0,10,25.8428571428571,1.01485271484437
"2011/2012",49,2012-04-01,8,0,0,2,1,0,11,27.2857142857143,1.23817064633773
"2011/2012",50,2012-04-08,8,0,0,2,1,0,11,26.6,1.13247545473603
"2011/2012",51,2012-04-15,7,0,0,0,3,0,10,25.6285714285714,0.981711849910791
"2011/2012",52,2012-04-22,10,0,0,1,7,0,18,28.3285714285714,1.39258709942432
"2012/2013",1,2012-04-29,4,0,0,1,3,0,8,26.5714285714286,1.12803971677788
"2012/2013",2,2012-05-06,6,0,0,5,6,0,17,27.4428571428571,1.26206334639663
"2012/2013",3,2012-05-13,12,0,0,0,4,1,17,27.4285714285714,1.25989823019541
"2012/2013",4,2012-05-20,13,0,0,5,4,0,22,27.7714285714286,1.31141339049697
"2012/2013",5,2012-05-27,19,0,0,7,11,1,38,28.6714285714286,1.44047995713249
"2012/2013",6,2012-06-03,18,0,0,6,5,0,29,29.5857142857143,1.55754677252874
"2012/2013",7,2012-06-10,27,0,0,9,8,7,51,29.8428571428571,1.58697231952694
"2012/2013",8,2012-06-17,23,0,0,6,13,2,44,30.2,1.62472986205028
"2012/2013",9,2012-06-24,21,0,0,1,2,1,25,29.7,1.57084206620268
"2012/2013",10,2012-07-01,9,0,0,5,8,0,22,28.6142857142857,1.43262563392694
"2012/2013",11,2012-07-08,22,0,0,10,9,0,41,29,1.484527535604
"2012/2013",12,2012-07-15,27,0,0,2,6,0,35,28.6285714285714,1.43459426841429
"2012/2013",13,2012-07-22,27,0,0,5,12,0,44,28.9428571428571,1.47701105011273
"2012/2013",14,2012-07-29,22,0,0,3,10,0,35,28.5571428571429,1.42471807259803
"2012/2013",15,2012-08-05,36,0,0,12,12,1,61,29,1.484527535604
"2012/2013",16,2012-08-12,30,0,0,18,18,2,68,28.6571428571429,1.43852145516773
"2012/2013",17,2012-08-19,42,0,0,11,20,0,73,28.4142857142857,1.40472667644798
"2012/2013",18,2012-08-26,45,0,0,10,31,1,87,28.4571428571429,1.4107565223495
"2012/2013",19,2012-09-02,35,0,0,9,40,0,84,29.4142857142857,1.53698754941629
"2012/2013",20,2012-09-09,37,0,0,13,36,0,86,29.6,1.55922710388917
"2012/2013",21,2012-09-16,45,0,0,10,35,0,90,29.7285714285714,1.57411237113256
"2012/2013",22,2012-09-23,58,0,0,16,34,0,108,29.0142857142857,1.48639665994264
"2012/2013",23,2012-09-30,68,0,0,13,49,3,133,28.8428571428571,1.46370732353487
"2012/2013",24,2012-10-07,88,0,0,12,52,0,152,28.3714285714286,1.39866998520844
"2012/2013",25,2012-10-14,87,0,0,16,57,4,164,28.9428571428571,1.47701105011273
"2012/2013",26,2012-10-21,50,0,0,19,46,1,116,28.8285714285714,1.46179163990358
"2012/2013",27,2012-10-28,88,0,0,27,46,2,163,29.2428571428571,1.51573318457333
"2012/2013",28,2012-11-04,68,0,0,36,66,0,170,28.4714285714286,1.41276039217953
"2012/2013",29,2012-11-11,97,0,0,23,69,0,189,28.0142857142857,1.34723958085698
"2012/2013",30,2012-11-18,105,1,0,34,65,1,206,27.5857142857143,1.28363026117671
"2012/2013",31,2012-11-25,127,0,0,36,50,0,213,27.6428571428571,1.2922112446742
"2012/2013",32,2012-12-02,124,0,0,38,73,1,236,26.8,1.1634773627189
"2012/2013",33,2012-12-09,128,0,0,31,70,1,230,26.7571428571429,1.1568424630043
"2012/2013",34,2012-12-16,80,0,0,32,55,0,167,25.6714285714286,0.988328913647678
"2012/2013",35,2012-12-23,66,0,0,33,81,1,181,26.2857142857143,1.083632864735
"2012/2013",36,2013-01-01,105,0,0,21,94,3,223,26.0857142857143,1.05254181234821
"2012/2013",37,2013-01-08,107,0,0,41,87,0,235,25.6,0.977303962847404
"2012/2013",38,2013-01-15,88,0,0,24,75,0,187,25.1428571428571,0.907248992721253
"2012/2013",39,2013-01-22,96,0,0,26,58,0,180,26.1285714285714,1.05920186145615
"2012/2013",40,2013-01-29,89,0,0,23,56,2,170,25.3,0.931218505204458
"2012/2013",41,2013-02-05,80,0,0,24,49,0,153,25.3285714285714,0.935590272347893
"2012/2013",42,2013-02-12,65,0,0,18,30,0,113,25.6285714285714,0.981711849910791
"2012/2013",43,2013-02-19,49,0,0,10,41,0,100,25.8,1.00821420913598
"2012/2013",44,2013-02-26,37,0,1,13,31,0,82,26.6714285714286,1.14355817828659
"2012/2013",45,2013-03-05,49,0,0,13,29,2,93,25.3571428571429,0.939965988070042
"2012/2013",46,2013-03-12,33,0,0,9,23,1,66,25.8428571428571,1.01485271484437
"2012/2013",47,2013-03-19,33,0,0,7,23,0,63,27.5428571428571,1.2771768462256
"2012/2013",48,2013-03-26,27,0,0,12,17,0,56,26.6428571428571,1.13912631078014
"2012/2013",49,2013-04-02,27,0,0,7,12,0,46,27.9142857142857,1.33256286699054
"2012/2013",50,2013-04-09,27,0,0,5,20,0,52,27.7285714285714,1.30502947734744
"2012/2013",51,2013-04-16,18,0,0,6,10,0,34,26.4428571428571,1.10806470532745
"2012/2013",52,2013-04-23,8,0,0,6,11,0,25,26.3714285714286,1.0969606031934
